attrib1,attrib2,attrib3,class
6.298344,1.244246,8.51001,0
0.606157,3.827779,1.089913,0
6.832655,0.863583,4.201569,0
2.843853,0.742774,5.859824,0
8.14374,3.436088,5.117902,1
4.279814,0.604539,9.138467,0
0.009453,9.680827,6.752042,1
1.636633,3.788872,4.464859,0
1.787022,2.405965,7.990174,0
8.522488,3.17216,1.010249,1
9.082944,2.060844,3.304478,1
5.470675,8.447424,8.896967,1
6.49086,6.073036,8.528391,1
3.167841,0.451049,9.066229,0
0.641676,6.944174,6.873552,0
9.807341,1.156637,6.902137,0
5.108538,9.870247,9.246841,1
1.473774,5.745884,1.091644,0
1.550846,6.285418,2.824736,0
1.37424,3.636307,0.43699,0
0.06598,4.800959,8.522159,0
1.213503,3.771616,9.056449,0
3.282394,2.527533,6.10978,0
1.01856,7.721151,3.037245,1
2.696622,4.629423,1.058086,0
0.029146,4.852214,6.661553,0
7.978053,6.593301,3.844731,1
8.082093,9.892774,3.836226,0
0.078882,7.670177,4.843194,0
2.027107,9.731603,1.104006,1
2.222325,4.387218,5.784864,0
2.677491,0.897201,4.914323,0
1.86827,4.292781,0.532154,0
2.784339,2.368237,2.337278,1
1.97151,0.524731,6.531238,0
2.528402,1.196932,1.920177,0
2.52437,0.286923,5.570422,0
4.31457,8.268774,0.240768,1
3.292377,1.648598,0.673705,0
0.108575,9.368587,6.13301,1
0.652962,6.623469,1.266382,0
2.243867,9.126903,2.966948,1
9.448809,6.817439,4.84067,1
9.853474,8.626632,3.703677,1
1.418883,1.903916,3.744186,0
0.396622,0.345769,5.665718,0
5.521302,6.932997,4.191565,0
6.88181,9.85365,9.899865,1
7.238505,4.589195,7.885807,0
5.676682,3.355027,5.472743,1
1.446354,2.454298,7.490905,0
6.026149,4.457227,6.520112,0
0.853094,2.964424,0.717956,0
4.927265,2.527115,8.710321,0
5.996067,4.195418,7.070862,1
6.754663,0.273726,8.77254,0
7.035503,3.466299,4.352666,0
0.78824,6.104375,5.958833,0
0.947054,2.195224,5.435436,0
5.903423,7.344982,5.921832,1
6.667226,4.874707,9.064885,0
6.492614,0.795819,2.313321,0
4.225445,5.323299,3.826016,1
6.03564,4.366509,5.241951,0
4.552547,2.126695,3.511973,0
3.954424,3.456762,5.374793,0
4.571485,5.94273,1.445158,1
6.050981,4.793895,6.859174,0
2.69717,2.084979,3.482879,0
1.214111,4.952668,6.120221,0
1.633148,4.153459,4.801189,0
8.390397,3.71012,0.75876,1
9.192794,0.215031,6.022924,1
9.49508,6.330455,5.055409,1
2.295707,8.869864,1.380369,1
9.316196,3.846352,4.562012,1
0.520765,6.179337,6.463012,0
0.753193,0.277124,5.917341,0
1.057512,5.491216,5.304156,0
0.26428,1.778182,3.844493,0
0.430779,2.816407,6.334608,0
0.368312,0.387116,4.685801,0
3.133166,2.179073,4.601293,0
2.490788,3.543693,0.267969,0
7.049416,0.027588,6.224675,0
0.281061,8.232333,1.514743,0
0.950207,3.299651,3.149742,0
1.131143,4.285654,3.316812,0
2.347656,1.612677,6.384354,0
2.760849,1.817714,6.208784,0
1.323921,2.354666,2.788663,0
5.697552,0.515247,9.983931,0
0.861921,1.088951,9.842631,0
6.199145,9.335652,5.8343,1
1.432891,3.206024,6.085131,0
4.660626,7.0941,9.75794,1
8.556396,8.880353,9.526324,1
3.905287,2.675969,1.835579,0
0.790821,4.791169,8.719683,1
7.602381,1.493673,5.637165,1
3.246699,5.514039,4.826036,1
7.511721,4.452644,4.889681,1
6.829465,2.795139,3.45363,1
0.507069,1.084232,0.268671,0
0.699394,9.02217,9.862157,0
2.844632,2.771033,3.182204,0
5.074936,8.015347,3.11549,1
5.235172,5.743251,4.368148,1
9.391757,1.098805,0.912255,1
5.231008,7.194889,9.733658,1
2.59153,4.901019,4.40394,0
0.937186,3.924994,1.040662,0
9.105556,4.471497,3.89611,1
2.284903,1.482453,8.348483,0
4.060982,2.650266,3.40489,0
1.73036,1.213688,5.204354,0
7.547235,0.284613,4.534961,0
6.11492,1.371949,6.171716,0
1.981214,0.48394,5.791269,0
5.70905,3.659518,8.333201,1
5.106556,0.532587,6.742233,0
7.158831,9.084402,4.088345,0
2.72789,5.206348,2.831835,0
4.244243,2.657319,0.455916,0
0.56788,2.727865,6.730848,0
1.056958,3.681575,1.894773,0
2.519516,2.338057,7.062571,0
3.101355,4.765416,4.555153,0
2.242402,5.505806,6.679034,0
1.560043,1.729669,8.600088,0
1.016378,4.646852,2.875845,0
1.445746,2.243222,0.504635,0
0.516022,1.935715,1.907165,0
0.076129,2.381001,9.343954,0
4.361453,2.143428,4.807148,0
3.69326,2.704539,1.345954,0
0.636426,0.935413,6.595099,0
6.219097,5.358639,8.723157,1
3.589767,0.933005,9.841422,0
2.073414,8.617342,3.967447,1
0.132247,8.865233,9.362888,0
1.000581,2.407208,0.445989,0
5.652745,3.648006,9.622815,1
9.748163,7.614773,4.618216,0
2.849175,4.921588,7.340579,0
3.388803,1.281859,0.59996,0
0.814625,0.848134,3.203075,0
0.543744,7.375164,1.547315,0
3.568078,7.282562,0.521917,1
7.653737,2.789142,4.888469,1
9.277694,6.819027,7.348992,1
0.400265,5.144668,0.910692,0
3.954569,5.500186,1.113461,1
8.781161,9.410735,7.433524,0
8.407319,2.682742,2.988136,1
4.029088,0.322506,5.070842,0
0.130764,9.147404,6.374991,1
4.414198,2.234482,9.960765,0
8.637622,2.849455,5.589132,1
5.709026,7.275356,3.55746,1
2.693824,0.601159,9.476212,0
7.91338,1.064823,2.281951,1
4.265959,1.468049,3.350183,0
4.6313,0.098856,6.149357,0
1.68698,2.146424,3.985962,0
5.756807,0.309662,3.096508,0
9.538751,1.301448,9.834585,0
2.294108,0.175945,1.059502,0
3.373289,0.313103,8.518872,0
3.056953,4.893917,6.378831,0
6.08551,9.514515,4.266488,1
1.363895,3.525824,6.723896,0
0.432204,0.310352,3.15238,0
0.521452,3.036579,3.513165,0
3.292308,3.995325,4.065916,0
1.807026,2.994606,7.651062,0
7.227089,6.697355,9.110624,1
1.167098,0.593898,9.871511,0
2.605342,2.725884,3.737278,0
8.149233,7.514248,3.913678,1
1.40038,7.53593,5.890758,1
1.721637,5.901034,8.508193,0
4.455193,0.782012,6.409034,0
0.389427,6.001402,6.848126,0
6.122315,1.31896,4.678998,0
3.687753,9.122949,4.439965,1
6.458569,6.316897,5.164562,1
2.09013,1.443766,4.082244,0
1.116664,5.398156,9.822103,0
2.428857,0.629877,4.252245,0
4.438471,2.750685,6.11411,0
1.003173,3.807437,4.38195,0
3.847116,5.187722,7.515768,0
1.831166,4.131769,8.193088,0
4.30625,4.912271,9.348173,1
3.158311,4.772434,0.008377,0
4.946042,0.231922,1.336639,0
5.770367,7.935958,6.581348,0
3.452643,8.38134,2.935605,1
9.705,4.200435,2.79269,0
0.020156,5.162538,6.785845,0
0.722991,0.059343,5.298833,0
8.641795,4.567888,1.169313,0
4.761302,9.809748,8.093294,1
4.883744,8.940318,3.509962,1
4.781689,9.140727,8.344045,1
6.800531,0.397033,0.921877,0
1.861843,0.144307,0.092757,0
8.185781,9.54004,3.489109,1
2.409745,5.702895,1.820567,1
1.231443,5.344167,7.455608,0
7.057895,4.796436,6.206925,1
8.425881,2.138061,4.916061,0
3.685838,2.840693,0.699618,0
3.111286,0.202748,6.950194,0
1.985852,3.847769,6.90759,0
8.388358,0.262312,0.426807,1
1.954415,3.532581,6.072074,0
9.065095,1.912084,4.525981,1
3.728415,0.96902,4.434007,0
9.68601,6.473689,1.128315,0
7.594822,5.781048,1.828745,0
3.319091,0.289322,7.099101,0
1.687112,6.572716,3.645799,1
9.808456,6.344346,4.636677,0
0.70329,9.579441,2.322914,1
0.795365,4.637462,6.178121,0
0.838167,3.239036,9.242783,0
0.289695,9.869636,2.78438,0
4.441043,7.040205,9.844566,1
1.10024,7.003482,3.059944,1
1.794492,3.53654,6.897556,0
0.647589,3.570398,6.768585,0
2.841819,3.843824,7.066136,0
7.911743,2.738775,8.823693,1
4.048297,0.726662,0.648617,0
1.695662,9.42133,2.619451,1
1.291957,3.121532,7.502549,0
4.44793,7.974628,9.917483,1
4.106614,5.42376,0.859613,1
8.782362,7.417756,1.086032,0
8.84753,3.023977,5.040615,1
1.330407,4.268001,1.820522,0
1.508786,7.903401,1.362346,1
3.252556,3.972851,5.624444,0
7.449477,8.48233,4.234986,1
5.045682,1.341241,7.540424,0
4.894016,0.794599,2.945497,0
6.729711,4.445217,7.812321,1
9.19466,6.61431,4.257788,1
1.732465,5.386709,5.526632,0
6.879147,4.179497,8.880103,0
1.654437,0.026191,1.290945,0
5.836932,6.203596,4.57987,1
1.782766,2.787288,7.667065,0
2.528229,0.33251,4.815805,0
4.497945,1.504622,9.952185,0
0.94463,5.970761,3.624037,0
6.015303,6.727347,3.991733,1
6.187728,2.887873,4.095647,0
3.774243,3.358629,7.292263,0
3.008826,2.382539,2.265526,0
2.002874,8.810493,8.245016,0
0.463861,2.25416,6.708092,0
5.428553,1.681139,3.531468,0
0.337854,4.578512,9.878235,0
6.072996,1.461656,2.636597,0
1.045715,4.542953,4.341066,0
0.05006,5.941792,6.904313,0
1.245257,4.851849,2.216458,0
6.505968,6.472134,8.614575,1
4.333259,6.628084,4.617074,0
4.461338,3.029026,2.35651,0
4.610799,5.429682,1.76679,1
6.864675,0.515974,9.702957,0
3.463812,8.312571,6.906919,1
5.246537,0.48112,0.608481,0
2.036977,4.237532,2.573141,0
3.29715,9.626124,0.293173,1
6.966132,4.395681,9.758482,1
4.07819,8.649003,9.780146,1
5.690654,2.30625,8.93391,0
8.437766,1.963874,9.427454,1
4.055774,2.588266,8.107762,0
4.072964,1.707505,8.523781,0
3.517238,4.287259,0.180735,0
0.92,4.752934,5.304921,0
9.970261,9.162913,2.118891,0
3.802704,2.764023,1.19205,0
8.582408,0.211664,7.622577,1
3.521993,1.541297,3.085326,0
2.871271,9.902381,2.108249,1
5.346012,0.581445,2.716515,0
7.496455,2.234926,3.549304,0
0.261205,4.994073,7.812519,0
5.890558,7.711054,8.766908,0
0.580972,5.602609,6.127274,0
1.780345,1.157398,9.721418,0
8.676242,6.672067,2.503888,1
9.498234,9.729582,8.652271,1
2.043789,2.72754,2.148875,0
6.189715,1.15674,3.85165,0
8.374897,9.809087,2.424016,1
8.706495,7.862008,8.078935,1
3.573845,4.201724,9.021418,0
2.441106,0.398256,2.354545,1
0.173783,4.219724,0.566003,0
0.000447,5.51054,1.047348,0
0.459189,3.353511,2.879318,0
6.737922,1.061451,5.19499,0
1.410108,5.437518,9.072117,0
0.327169,4.562461,4.801932,0
1.629613,1.67388,0.625127,0
6.433603,1.31637,5.061964,0
1.400171,8.714571,0.511197,1
6.521401,1.354779,8.419224,0
6.659371,1.073813,5.301694,0
3.451053,2.919352,9.018995,0
2.546701,3.151055,8.31484,0
5.1812,1.861198,5.617604,0
4.621249,0.014664,9.239709,0
5.446553,0.76101,2.125181,0
3.641191,0.620792,1.715525,0
2.01376,5.455963,9.182484,0
1.19588,3.157785,1.323209,0
0.635336,2.452288,5.800545,0
2.717814,3.19302,7.453129,0
0.407322,0.276489,3.84463,0
4.040796,7.583131,5.530194,1
2.497857,1.970187,6.69012,0
6.834027,4.34129,6.021383,1
2.371106,3.836373,4.565432,0
0.635758,3.644543,9.405361,0
1.214132,3.945265,1.888781,0
6.775369,6.990755,6.1249,1
1.86676,3.305062,8.978615,0
3.038211,3.423116,1.326513,0
0.785352,0.062006,9.352274,0
0.967262,5.327649,7.434196,0
6.625794,4.040001,6.743338,1
2.321856,2.467784,6.621472,0
9.854352,9.946404,0.203721,1
7.559847,1.235295,5.460294,1
0.24936,3.130721,7.59747,0
6.777017,4.517981,4.820082,1
5.028633,3.194351,3.268218,1
5.037218,2.630959,3.919126,0
6.061525,1.192642,2.975832,0
0.445873,2.896748,1.154045,0
4.479098,0.191698,9.182329,0
7.795855,6.674858,3.999631,1
3.02545,2.067692,2.663482,0
0.394437,7.141462,7.388175,0
2.578252,9.144336,2.401893,0
7.821357,2.321634,3.605658,1
6.989344,8.390329,6.216183,1
1.989097,0.390156,1.841387,0
1.016407,4.896619,6.73419,0
4.535933,0.26842,9.531369,0
6.725245,8.837298,2.939572,1
5.780595,0.094122,6.419436,0
1.66876,2.460946,2.141172,0
3.98876,3.064548,8.7311,0
2.475322,8.18654,0.480397,0
4.531942,0.138047,6.117073,0
1.92931,1.911905,7.533033,0
5.205617,9.787751,3.269771,1
0.992776,2.473216,1.332909,0
9.955248,0.523434,9.062898,0
2.496619,9.736225,2.485451,0
5.811891,9.294734,7.621154,1
9.981233,1.321913,6.69189,1
9.226041,6.347187,6.191121,1
2.907037,5.241744,5.468486,1
2.677079,8.232096,0.702908,1
0.900637,2.939978,9.365879,0
2.088781,2.852086,8.497402,0
1.216047,1.505205,3.878098,0
1.192885,7.713798,0.874078,1
7.455837,8.813921,9.5194,0
0.838427,1.891083,0.285754,0
1.749371,4.704892,3.451433,0
1.470235,4.807334,7.372929,0
1.812391,4.043842,6.67707,0
2.476046,3.941789,3.900292,0
4.127317,3.654974,8.085874,0
9.262253,9.079752,9.566924,1
8.272508,6.550899,7.398145,1
2.174547,7.907366,3.721969,1
2.281723,4.290166,3.845698,0
6.070096,0.66445,5.437307,0
4.514347,1.555902,6.861203,0
0.401407,0.940226,5.571482,0
1.772602,3.662119,8.687623,0
0.192539,0.053842,9.906419,0
1.425677,1.911913,7.61746,0
5.534214,1.555821,6.360885,0
1.552054,2.858285,6.355144,0
5.33946,3.406209,7.150622,1
5.107988,1.837485,2.831217,0
5.124198,8.223289,7.443935,1
3.216504,4.732242,3.15871,0
3.638466,0.220194,3.80445,0
1.453176,8.975367,2.353437,1
3.542724,3.399474,6.432236,1
9.691126,7.849121,5.740121,0
0.235532,4.986334,0.774576,0
0.758066,6.262254,0.076102,0
1.424738,5.762221,2.258741,0
9.103794,0.540512,6.602935,1
5.447337,5.918464,5.859834,0
2.520561,0.447464,1.740145,0
6.735722,1.584394,4.54717,1
7.335452,2.692838,5.339731,1
4.275136,4.407561,0.230871,1
5.18924,1.979449,6.085627,0
7.17245,0.24903,7.607581,0
2.77107,7.563526,7.529114,0
0.59048,0.31171,1.562487,0
6.032143,0.891209,3.746791,0
2.005876,0.623327,0.977277,0
9.022675,2.425262,0.601943,0
8.138379,1.115942,1.916018,0
1.235511,0.32053,4.479938,0
1.319382,4.702803,0.937747,0
3.635897,3.658801,2.398064,0
4.947992,4.39487,7.277979,1
1.374548,1.161189,1.717133,0
5.063554,7.943258,6.400599,0
1.655635,5.688927,0.942713,0
2.044915,2.165492,0.743993,0
1.482501,0.521598,4.204918,0
7.583597,2.761244,7.125669,1
2.887708,3.88649,7.128109,0
2.165346,0.928845,0.589289,1
1.04829,6.543441,4.943196,0
1.489096,4.736149,0.212953,0
1.646588,5.632765,7.299272,0
5.04944,0.254897,7.863482,0
9.676859,7.459038,6.624524,1
7.878726,0.494038,4.171801,0
1.582547,6.149117,5.5129,0
4.850666,5.5052,8.063793,0
0.198485,5.37709,2.870807,0
7.742255,0.076756,3.558273,0
0.230695,7.553781,6.013201,0
1.077966,4.531249,0.030003,0
1.494551,4.129686,7.081086,0
0.551276,3.060896,6.88069,1
2.853302,4.219386,6.138772,0
1.748224,3.097762,6.46978,0
8.991459,4.127707,3.79361,1
9.057167,3.79994,8.777028,0
0.349964,6.625532,1.648609,0
6.450543,2.989037,3.307901,0
1.298689,2.088144,6.501159,0
6.614063,0.671182,0.588906,0
0.494196,5.846119,4.622282,0
7.087746,7.706831,8.826436,0
3.457188,4.108047,4.264494,0
4.405101,9.939859,3.814336,1
2.239216,0.403617,6.798442,0
1.264292,1.742914,6.532961,0
1.316261,4.386583,8.632172,0
6.54959,4.840932,9.10661,0
2.990556,3.750298,4.455516,0
5.980022,6.221022,6.037529,0
4.857423,2.972568,6.30882,0
2.746399,3.175712,3.656179,0
6.431411,0.780389,2.96482,0
1.263303,2.600778,6.203558,0
1.467343,3.064113,2.832123,0
6.911987,1.235743,0.718213,1
0.596975,2.843137,3.39523,0
4.423942,0.575276,4.332779,0
7.030809,3.577494,4.80968,1
1.41402,3.926268,4.675466,0
1.412211,9.578463,7.300899,1
3.360289,1.389837,9.220529,0
2.996692,2.134768,9.902511,0
5.89979,1.033514,6.442937,0
1.60356,5.03593,2.685906,0
0.096011,3.799203,9.907541,0
2.965754,3.287105,9.833559,0
8.568975,6.399221,6.790424,1
4.948836,8.678297,1.773153,1
1.70171,7.521825,5.635964,1
1.167412,4.301865,9.926503,0
2.552362,5.282476,3.874768,0
4.374318,3.414848,5.27784,0
4.119892,1.422232,5.112091,0
0.468199,5.570192,5.237473,0
9.484626,8.974282,5.782871,1
1.805674,5.047692,5.745686,0
0.266595,3.586568,7.709518,0
0.81034,8.896832,2.070261,0
0.275,2.667776,1.144848,0
0.161081,9.894645,6.941826,1
5.023394,2.1078,7.162778,0
5.163944,2.864923,6.48093,1
3.002053,9.296365,6.742697,0
5.851595,2.09297,6.225112,0
1.315553,4.406593,2.379648,0
5.15143,0.754203,4.991236,0
3.363441,4.25062,2.588099,0
3.990012,1.378403,2.94535,0
0.844185,4.151346,9.936563,0
6.022774,6.125905,3.404824,1
8.925855,1.629649,0.943287,1
0.223929,1.742324,9.712728,0
5.810089,0.138231,6.132706,0
3.550246,1.715687,9.144023,0
5.583367,2.833412,4.510802,1
9.581169,8.727498,9.000584,1
1.154745,6.249416,0.791319,1
2.711896,0.032166,1.069909,0
6.143686,0.245719,7.521272,0
4.805818,0.762721,4.564613,0
3.690422,2.093283,5.814781,0
0.323591,0.418354,1.052471,0
8.347164,8.207159,7.118009,1
2.968558,7.486425,0.330447,1
2.264633,5.166262,7.822669,0
8.512729,1.167798,5.662694,0
9.51313,9.562132,4.006354,0
0.542695,4.093438,9.806698,0
3.103459,6.584807,2.538429,0
2.85669,2.464991,2.211897,0
0.010632,4.077897,3.500351,0
6.578404,0.436184,3.119932,0
6.297097,1.492442,6.716549,0
7.306049,5.295742,9.213915,1
0.389482,5.661541,2.372095,0
3.850518,5.815124,4.869727,1
0.027235,6.681171,8.783371,0
3.894535,2.258099,3.905712,0
5.091014,1.931481,5.350798,0
2.333987,8.373709,7.360576,1
1.366193,8.237796,1.676666,1
0.230835,3.138743,2.715397,1
2.646803,4.520015,1.681682,0
5.48999,0.350005,1.509826,0
0.089975,5.424645,7.276304,0
2.857341,2.513743,7.096656,0
3.522042,6.862766,7.527216,0
6.738901,4.742249,0.680468,1
9.732621,2.420771,0.255446,0
7.996638,2.350257,0.699449,0
9.944353,1.508849,4.283218,1
7.051245,8.423741,9.600287,1
1.760027,9.383859,2.489276,0
3.745622,0.390117,5.254491,0
1.652994,2.242733,5.729589,0
1.087208,6.014935,7.334326,0
9.561634,9.266261,6.256321,1
1.241721,0.975465,9.664216,1
5.258001,1.809582,1.929884,0
7.88628,4.854841,7.617451,0
9.613623,9.570435,3.29087,1
2.050082,4.179884,6.338678,0
0.828032,4.533904,3.41755,0
7.169189,9.113488,3.947897,1
6.174861,3.937868,8.091148,1
7.7845,9.82163,0.452645,0
1.361149,3.035161,1.237865,0
0.344751,6.244506,4.162546,0
4.780046,7.992518,5.144749,1
5.532704,1.920583,6.463017,0
8.746097,4.105927,8.06512,1
3.758055,6.602284,3.275813,1
0.13742,8.96498,7.241489,1
6.457443,0.637645,6.39353,0
2.465334,4.75456,6.34709,0
1.390622,1.827017,8.045438,0
0.78084,1.914176,2.248041,0
7.08786,4.6607,2.570316,1
2.568891,4.906526,8.875045,0
2.998997,5.210535,1.88829,0
9.029556,4.115507,3.281155,0
2.727307,1.01889,1.681801,0
1.355678,0.177826,4.369767,0
2.680991,2.789828,8.46007,0
7.273411,0.539658,2.068504,1
5.816714,7.952705,3.559519,0
3.968144,7.872597,4.123294,0
6.203095,2.486933,8.320882,0
9.116518,1.559217,2.554401,1
3.888121,9.987251,9.897193,0
5.60313,0.015698,8.38256,0
7.797743,4.107889,9.975614,1
0.904727,3.273168,1.968411,0
1.985932,1.309453,2.432275,0
2.845256,3.040238,3.539939,0
7.529605,9.120144,9.303924,1
3.441222,2.975339,1.713785,0
8.969021,0.924026,1.674196,0
3.44691,1.53632,1.332789,0
4.727681,8.607355,4.534442,1
5.236012,4.984903,8.549713,1
0.68051,5.472222,6.689485,0
2.562011,3.753536,3.466955,0
1.820605,4.59558,2.658812,0
8.87269,1.619101,0.63864,1
2.246221,0.745276,0.450637,0
1.229446,4.245851,9.706241,0
8.969968,4.560196,7.391018,1
5.327491,2.375863,4.809721,0
8.232852,2.774548,9.753846,1
3.657752,1.078814,8.661448,0
4.230723,2.554872,1.751452,0
7.206303,8.416256,8.421871,1
1.189621,5.648102,3.039068,0
2.353826,3.13262,7.932842,0
0.21524,3.085727,9.287335,0
1.313622,4.835445,5.1673,0
3.789957,9.350887,1.385289,0
6.053988,5.885789,9.236589,1
6.951485,7.318549,1.989813,0
6.110674,9.348818,0.27117,1
3.137915,3.993181,6.881091,0
4.160675,0.158748,3.081376,0
4.103653,9.38308,0.03627,0
4.605516,7.22759,8.956596,1
0.874652,3.489204,2.608371,0
2.97724,4.32036,9.174095,0
8.864254,9.212655,0.421766,1
1.122358,2.560137,9.730172,0
4.358179,9.528294,5.026676,1
2.731334,9.662007,9.454273,0
7.917824,2.475695,2.40366,1
4.222387,0.830573,6.979418,0
2.078474,1.530956,3.001988,0
0.944346,0.939019,8.249495,0
6.494094,9.737519,0.211188,1
2.077065,5.305565,8.274048,0
7.058398,0.652544,1.272382,0
7.630791,9.965264,4.786582,0
3.619818,1.735463,9.928871,0
2.721912,2.702899,6.444496,0
9.90104,6.282784,4.871749,1
9.448342,0.355399,2.728486,1
5.897235,1.14337,4.586839,0
1.576296,6.220074,5.684775,0
0.566967,1.522507,6.107877,0
2.0787,5.840175,4.36178,0
3.961978,2.560496,9.01726,0
5.812237,2.189233,7.926348,1
6.787348,7.6866,8.587629,1
5.336242,2.580595,3.998667,0
7.168884,1.891221,1.891555,1
3.480706,4.494528,6.911884,0
8.537142,5.418468,2.021516,1
8.184227,2.932624,4.408704,1
5.966098,6.571898,7.730643,0
0.349875,9.188511,0.928352,1
0.463632,2.061761,9.872767,0
4.482382,8.84616,2.196506,0
1.003161,4.942541,9.147842,0
4.693594,8.598667,8.92554,1
4.300729,4.973322,6.951872,1
0.945131,6.564697,3.409435,0
0.446252,3.764042,2.712602,0
8.538637,8.267713,7.153775,0
2.889634,5.770764,3.103087,1
5.804432,1.607997,5.239426,0
0.653268,0.64115,1.366398,0
5.13241,2.25915,8.903427,0
1.489815,4.289898,9.877427,0
5.439957,6.399105,5.887808,0
4.123632,0.022891,8.642931,0
4.592027,0.169617,6.174969,0
0.182952,2.090475,0.527053,0
3.99937,0.273492,2.897839,0
1.659666,1.354576,2.065825,0
0.314408,4.012633,4.837748,0
7.074502,9.578401,8.189695,0
4.678481,2.836376,0.386506,0
3.044929,0.075542,9.720355,0
7.237986,0.234325,2.144327,0
3.392847,4.43011,3.231093,0
7.115907,5.819317,0.680071,1
2.633136,3.777054,0.298285,0
4.21603,4.085542,9.726504,1
0.316942,1.183229,5.676263,0
7.242382,0.655555,9.964812,0
0.5139,6.248481,2.286025,0
9.727378,1.147563,8.646336,0
0.158198,3.101596,8.323868,0
6.115859,8.475525,1.00688,1
5.658191,2.449956,4.04587,1
2.168539,1.370253,5.349521,0
4.002482,4.738641,9.557812,1
9.609661,6.240271,0.752368,1
8.015196,0.035618,6.800101,1
0.355695,0.47924,8.703785,0
